PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Text Value,Standard Units,Activity Comment,Data Validity Comment
550,520070698,177662058,C1COCCN1C(=O)C2=CC(=CC(=C2)[C@@H]3C[C@H]3C4=CC(=CC(=C4)Cl)NC(=O)OCC5=CC=CC=C5)CN,Unspecified,,,,44.487,IC50,=,44487,,nM,,
551,520070699,177662059,C1CC2(C1)CC(CN(C2)C(=O)NC3=CC4=C(CNC4)C=C3)(F)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
552,520070700,177662060,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC(=C3)/C=C/C(=O)O)CN)Cl,Unspecified,,,,94.635,IC50,=,94635,,nM,,
553,520070701,177662061,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)[C@H](CC3=CC(=CC=C3)C#N)O)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
554,520070702,177662062,C1CNCCC1C2=CC=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
555,520070703,177662063,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)C#N)C(F)(F)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
556,520070704,177662064,COCC1=CC(=CC(=C1)Cl)C(=O)NC2=CC3=C(CNC3)C=C2,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
557,520070705,177662065,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC(=CC(=C4)CN)CC(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
558,520070706,177662066,C[C@H](C1=CCN(CC1)C)NC(=O)C2=CC3=C(C=C2)NC=C3C=O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
559,520070707,177662067,COC1=CN=C(C=C1)COC2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,74.089,IC50,=,74089,,nM,,
560,520070708,177662068,CC1=C2CC[C@@H](CC2=NN1)NC(=O)C3=C4CC(=O)NC4=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
561,520070709,177662069,CC(C)(C)NC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
562,520070710,177662070,CCC1=C(C=CN=C1)C2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
563,520070711,177662071,CCC1=CC(=CC=C1)NC(=O)[C@@]2(CCNC3(C2)CC3)OC4=CC=C(C=C4)Br,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
564,520070712,177662072,CCOC1=CC=CC(=C1)C2=CC=C(C=C2)NS(=O)(=O)C3=CC(=C(C=C3C(=O)O)Cl)F,Active,,,,9.404,IC50,=,9404,,nM,,
565,520070713,177662073,C1CCN2C(=NC3=C(C=C(C=C32)Br)C(=O)NC4=CC5=C(CNC5)C=C4)C1,Unspecified,,,,23.796,IC50,=,23796,,nM,,
566,520070713,177662073,C1CCN2C(=NC3=C(C=C(C=C32)Br)C(=O)NC4=CC5=C(CNC5)C=C4)C1,Unspecified,,,,23.839,IC50,=,23839,,nM,,
567,520070714,177662074,C1COCCC1N2C3=CC(=CC(=C3C=N2)C(=O)NC4=CC5=C(CNC5)C=C4)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
568,520070715,177662075,CC1=NN(C=C1S(=O)(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)NC4=CC=CC(=C4)CN)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
569,520070716,177662076,C1=CC=C(C=C1)COC(=O)N[C@@H](C2=CC(=C(C=C2)Br)Cl)C(=O)NC3=CC=CC(=C3)CN,Active,,,,9.095,IC50,=,9095,,nM,,
570,520070716,177662076,C1=CC=C(C=C1)COC(=O)N[C@@H](C2=CC(=C(C=C2)Br)Cl)C(=O)NC3=CC=CC(=C3)CN,Active,,,,8.401,IC50,=,8401,,nM,,
571,520070717,177662077,C1=CC(=C(C(=C1)F)F)C2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)O,Active,,,,8.82,IC50,=,8820,,nM,,
572,520070718,177662078,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)CCC3=CC(=CC=C3)CN)Cl,Unspecified,,,,34.751,IC50,=,34751,,nM,,
573,520070719,177662079,C1C2=C(CN1)SC(=N2)NC(=O)[C@@H](C3=CC=C(C=C3)OCC4=CC=CC=C4)NC(=O)OCC5=CC=CC=C5,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
574,520070720,177662080,CC(=O)NC1=CC=CC(=C1)C2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,23.886,IC50,=,23886,,nM,,
575,520070721,177662081,C[C@@]1(C2=C(C=C(C=C2NC1=O)F)C(=O)NC3=CC4=C(CNC4)C=C3)OCCOC,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
576,520070722,177662082,CCC1=CC=C(S1)C2=CN(C(=O)C(=N2)N3CC[C@H](C3)CO)CC,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
577,520070723,177662083,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC=CC(=C3)C4=CN=CNC4=O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
578,520070724,177662084,C1CC(C1)CN2C(=CC(=N2)C(F)(F)F)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
579,520070725,177662085,CS(=O)(=O)NCC1=CC=CC(=C1)CNC(=O)[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
580,520070726,177662086,COC1=CC(=CC(=C1)[C@@H](C(=O)NCC(F)F)NC2=CC3=C(CNC3)C=C2)C#N,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
581,520070727,177662087,CC1=C(NN=C1C(F)(F)F)CN2CCC(CC2)C3=CSC=N3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
582,520070728,177662088,CN(C)C1=NC=CC(=C1)C2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,87.617,IC50,=,87617,,nM,,
583,520070729,177662089,C1C[C@@H](CN(C1)C(=O)NC2=CC3=C(CNC3)C=C2)CC4=NC=CS4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
584,520070730,177662090,C1C[C@@H](COC1)C2=CSC(=N2)NC(=O)C3=C4CC(=O)NC4=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
585,520070731,177662091,CC1(CCC(CC1)[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
586,520070732,177662092,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC=CC(=C3)CN4CCCC4=O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
587,520070733,177662093,C1=CC=C(C=C1)COC(=O)N[C@@H](C2=CC=C(C=C2)OCC3=CC=NC=C3)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
588,520070734,177662094,C#CC1=CC(=CC(=C1)NC(=O)OCC2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,81.742,IC50,=,81742,,nM,,
589,520070735,177662095,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NS(=O)(=O)C4=CC=CC=C4F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
590,520070736,177662096,C1=CC(=CN=C1)C2=CC(=NC=C2)NC(=O)C3=CNC4=C3C=CC=N4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
591,520070737,177662097,C1CNCC2=C1C(=CC=C2)CNC(=O)[C@@H](C3=CC=C(C=C3)OCC4=CC=CC=C4)NC(=O)OCC5=CC=CC=C5,Unspecified,,,,53.458,IC50,=,53458,,nM,,
592,520070738,177662098,C1=CC=C(C(=C1)OC2=CC=C(C=C2)S(=O)(=O)NC3=CC(=C(C=C3)Cl)CN)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
593,520070739,177662099,C1CC2=C(C[C@H]1NCC3=C4C=CC=CC4=NN3)NC5=CC=CC=C25,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
594,520070740,177662100,CCS(=O)(=O)N[C@H](C1=CC=C(C=C1)OCC2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
595,520070741,177662101,CCN1C(=C(C=N1)C2=NOC3=NC(=CC(=C23)C(=O)NC4=CC=CC(=C4)CN)C)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
596,520070742,177662102,CN(C)[C@@H](C1=CC(=CC(=C1)Cl)Cl)C(=O)NC2=CC=CC(=C2)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
597,520070743,177662103,C1CC2=NN=C(N2C[C@H]1C(=O)NC3=CC=CC(=C3)CN)C4CC4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
598,520070744,177662104,CN1C=CN=C1C(=O)N2CCC(CC2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
599,520070745,177662105,COC1=NC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
600,520070746,177662106,C1CN(CCC1C2=CSC=N2)CC3=CC(=NN3)C4CCOCC4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
601,520070747,177662107,C[C@H]1CN(C[C@H](O1)C(=O)NC2=CC=CC(=C2)CN)CC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
602,520070748,177662108,CC1=CC(=C(C=C1)F)C2=CC=C(C=C2)[C@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Active,,,,9.463,IC50,=,9463,,nM,,
603,520070749,177662109,CC(C)N1C=C2C(=CC(=CC2=N1)Cl)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
604,520070750,177662110,CS(=O)(=O)N1CCC(CC1)[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
605,520070751,177662111,COC1=CC(=CC(=C1OC)C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
606,520070752,177662112,CC1=C(C2=C(N1C3CCCC3)C=CC(=C2)OC)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
607,520070753,177662113,CN(C)[C@H]1CCC2=C(C=CC(=C2)C3=CC(=CC=C3)N4CCNC4=O)NC1,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
608,520070754,177662114,CN(C)CCOC1=C(C=C(C=C1)Cl)C(=O)NC2=CC=CC(=C2)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
609,520070755,177662115,CN(C)C(=O)C[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
610,520070756,177662116,C1COC2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
611,520070757,177662117,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)/C=C/C3=CC(=CC=C3)N4C(=O)NN=N4)Cl,Active,,,,8.626,IC50,=,8626,,nM,,
612,520070757,177662117,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)/C=C/C3=CC(=CC=C3)N4C(=O)NN=N4)Cl,Active,,,,8.503,IC50,=,8503,,nM,,
613,520070758,177662118,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@@H](C(=O)NCC3=CC(=CC=C3)CO)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
614,520070759,177662119,C1[C@@H]2[C@H]1[C@H](C[C@H]2C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
615,520070760,177662120,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)CN)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
616,520070761,177662121,CCCCCN1C=C(C2=CC=CC=C21)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
617,520070762,177662122,C1CNCCC1CNC(=O)[C@@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
618,520070763,177662123,C1CC1(C2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4)N6C=CN=N6,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
619,520070764,177662124,CCC1=C(C=C(C=C1)[C@@H](CC(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)Br,Unspecified,,,,16.426,IC50,=,16426,,nM,,
620,520070764,177662124,CCC1=C(C=C(C=C1)[C@@H](CC(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)Br,Unspecified,,,,22.308,IC50,=,22308,,nM,,
621,520070765,177662125,C1=CC=C2C(=C1)C(=CN2)CN[C@@H](CC3=CN=CC=C3)CO,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
622,520070766,177662126,C1CN(CCC1[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)C(=O)C4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
623,520070767,177662127,C1CN(CCC1C(=O)NC2=C(C=C(C=N2)Br)O)C3=CC=C(C=C3)C=O,Unspecified,,,,19.112,IC50,=,19112,,nM,,
624,520070768,177662128,C1CCN(CC1)C2(CCN(CC2)C(=O)C3CCN(CC3)C4=CC=C(C=C4)C=O)C(=O)N,Unspecified,,,,24.9,IC50,>,24900,,nM,Falls Outside The Dose Series,
625,520070769,177662129,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)CN4C=CC=N4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
626,520070770,177662130,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC=CC(=C3)C4CCOCC4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
627,520070771,177662131,C1CC2=C(C=CC(=C2)C(=O)NC3=CC4=C(CNC4)C=C3)NC(=O)C1,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
628,520070772,177662132,CCC1=C(SC(=C1)C(=O)NC2=CC=CC(=C2)C3=NNN=N3)C4=CC=C(C=C4)Cl,Active,,,,6.081,IC50,=,6081,,nM,,
629,520070772,177662132,CCC1=C(SC(=C1)C(=O)NC2=CC=CC(=C2)C3=NNN=N3)C4=CC=C(C=C4)Cl,Active,,,,5.661,IC50,=,5661,,nM,,
630,520070773,177662133,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=NN(N=C34)C5=CC=CC=C5)Cl,Active,,,,7.452,IC50,=,7452,,nM,,
631,520070773,177662133,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=NN(N=C34)C5=CC=CC=C5)Cl,Active,,,,8.049,IC50,=,8049,,nM,,
632,520070773,177662133,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=NN(N=C34)C5=CC=CC=C5)Cl,Active,,,,6.618,IC50,=,6618,,nM,,
633,520070774,177662134,CC1=C(C2=CC=CC=C2N1)CN3CCC(CC3)C4=CNC5=C4C=CC=N5,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
634,520070774,177662134,CC1=C(C2=CC=CC=C2N1)CN3CCC(CC3)C4=CNC5=C4C=CC=N5,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
635,520070775,177662135,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC=CC(=C3)C4CCNCC4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
636,520070776,177662136,CC1=CC(=NN1C2=CC=C(C=C2)NS(=O)(=O)C3=C(C=C(C=C3)Cl)C(=O)O)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
637,520070777,177662137,C1CN(CCC1C(=O)NC2=CN=CC=C2)CC3=CNC4=CC=CC=C43,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
638,520070778,177662138,C1C[C@@H](CNC1)NC(=O)[C@@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
639,520070779,177662139,CCC[C@H](C)N1CC2=C(C1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
640,520070780,177662140,C1CO[C@H](CO1)CS(=O)(=O)N[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
641,520070781,177662141,C1CC[C@@H]([C@@H](C1)C(=O)O)NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
642,520070782,177662142,CC1=CSC(=N1)COC2=CC=CC(=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,27.249,IC50,=,27249,,nM,,
643,520070783,177662143,C1COCCN1[C@@H]2CN(C[C@H]2O)C(=O)CC3=CC=C(C=C3)C=O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
644,520070784,177662144,C1CC[C@H]2[C@@H](C1)NC(=O)CN2C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
645,520070785,177662145,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)C(=O)N4CC(C4)C(=O)N,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
646,520070786,177662146,CCN1C2=CC=CC=C2N=C(C1=O)N3CC[C@@H](C3)N4CCN(CC4)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
647,520070787,177662147,C1C(CC1(CN)F)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,66.555,IC50,=,66555,,nM,,
648,520070788,177662148,CC(C)[C@H](CC(=O)O)NC(=O)C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
649,520070789,177662149,C1=CC(=CC(=C1)S(=O)(=O)N)C2=CC=C(C=C2)S(=O)(=O)NC3=C(C=C(C=C3)Cl)C(=O)O,Unspecified,,,,30.634,IC50,=,30634,,nM,,
650,520070790,177662150,CC1=CSC(=N1)CO[C@H]2CCN(C2)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
651,520070791,177662151,C1CC[C@H]([C@H](C1)C(=O)NCC2CC2)NS(=O)(=O)C3=CC=C(C=C3)OC4=CC=CC=C4Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
652,520070792,177662152,CC1=CC(=CN=C1N2CCCCC2)NC(=O)C3=C(N(C(=C3)C4CC4)C)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
653,520070793,177662153,C1CC(C1)N2C3=CC(=CC(=C3C=N2)C(=O)NC4=CC5=C(CNC5)C=C4)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
654,520070794,177662154,C1C[C@H](N(C1)C(=O)NC2=CC3=C(CNC3)C=C2)CC4=CC5=CC=CC=C5O4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
655,520070795,177662155,C[C@@H](C1=NN=C2N1CCCC2)NC(=O)C3=C4CC(=O)NC4=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
656,520070796,177662156,C1CC(CCC1CN)CNC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
657,520070796,177662156,C1CC(CCC1CN)CNC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
658,520070797,177662157,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C#N)NC3=NC=C(C=C3)CC(=O)O,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
659,520070798,177662158,C1CC(C1)(C2=CC(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)OC4=CC=CC=C4Cl)N,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
660,520071500,177662229,C=CC[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4CC(=O)NC4=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
661,520071501,177662230,C1CC2=C(C1)SC(=N2)C3=NC4=C(C=C(C=C4N3)Cl)C(=O)NC5=CC6=C(CNC6)C=C5,Unspecified,,,,16.379,IC50,=,16379,,nM,,
662,520071502,177662231,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)[C@H](C#N)NC3=CC=CC(=C3)C4=NNN=N4)Cl,Active,,,,9.787,IC50,=,9787,,nM,,
663,520071502,177662231,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)[C@H](C#N)NC3=CC=CC(=C3)C4=NNN=N4)Cl,Unspecified,,,,10.539,IC50,=,10539,,nM,,
664,520071502,177662231,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)[C@H](C#N)NC3=CC=CC(=C3)C4=NNN=N4)Cl,Unspecified,,,,10.42,IC50,=,10420,,nM,,
665,520071502,177662231,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)[C@H](C#N)NC3=CC=CC(=C3)C4=NNN=N4)Cl,Unspecified,,,,13.684,IC50,=,13684,,nM,,
666,520071503,177662232,COC1=C(C2=C(C=C1)NC=N2)S(=O)(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
667,520071505,177662234,CC1=C2CCN(CC2=C(C=C1)F)CC3=CN(C=C3)C4CNC4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
668,520071506,176468864,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,72.539,IC50,=,72539,,nM,,
669,520071506,176468864,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,58.695,IC50,=,58695,,nM,,
670,520071506,176468864,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,89.727,IC50,=,89727,,nM,,
671,520071507,177662235,C1C2=C(CN1)C=C(C=C2)N[C@@H](C#CC3=CC=CC=C3)C4=C5C=NNC5=CC(=C4)Cl,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
672,520071508,177662236,C[C@@]1(C2=C(C=C(C=C2NC1=O)F)C(=O)NC3=CC4=C(CNC4)C=C3)OC,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
673,520071509,177662237,C1CNCCC1[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
674,520071510,177662238,C[C@H]1C[C@H](CC(=O)N1)C(=O)NC2=CC=CC(=C2)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
675,520071511,177662239,C1COC2(CC1(C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)CN,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
676,520071512,177662240,C1CC1C2=CC(=CC=C2)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
677,520071513,177662241,CCN1C=C(N=C(C1=O)N2CC[C@H](C2)CO)C3=CC=CC(=C3)CN(C)C,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
678,520071515,177662243,C1CN(CCC1OC2=CC=CC=C2)CC3=CNC4=CC=CC=C43,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
679,520071516,177662244,C1CN(C[C@H]1CO)C2=NC=CN(C2=O)CC(=O)NCC3=NC=CS3,Unspecified,,,,99.5,IC50,>,99500,,nM,Falls Outside The Dose Series,
