"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5598696";"";"None";"534.02";"2";"5.34";"ASAP-0027941";"CC(C)(C)NC(=O)[C@H](Nc1cccc(-c2nn[nH]n2)c1)c1cc(Cl)cc(NC(=O)OCc2ccccc2)c1";"EC50";"'>'";"50000.0";"nM";"";"";"Falls Outside The Dose Series";"UO_0000065";"";"";"";"";"0";"CHEMBL5661945";"Functional immunofluorescence assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 Thailand/16681/84 in Vero E6/TMPRSS2 cells (cotreated with P-gp inhibitor, Elacridar). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of immunofluorescence staining. The assay has been performed by Icahn School of Medicine at Mount Sinai.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"VeroE6/TMPRSS2";"None";"P-gp inhibitor: Elacidar";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL5442302";"Maximum measured = 98.94 % | Minimum measured = 28.55 % | P-gp concentration = 2.0 uM";"";"";"50.0"
"CHEMBL5605142";"";"None";"474.95";"1";"6.00";"ASAP-0027798";"C=CC[C@H](Nc1cc(Cl)cc(NC(=O)OCc2ccccc2)c1)c1cccc(-c2nn[nH]n2)c1";"EC90";"'='";"4.917";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5661945";"Functional immunofluorescence assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 Thailand/16681/84 in Vero E6/TMPRSS2 cells (cotreated with P-gp inhibitor, Elacridar). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of immunofluorescence staining. The assay has been performed by Icahn School of Medicine at Mount Sinai.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"VeroE6/TMPRSS2";"None";"P-gp inhibitor: Elacidar";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL5442302";"Baseline response = 0.0 % | EC90 CI (lower) = 0.008 uM | EC90 CI (upper) = 0.204 uM | Hill slope = -0.918 None | Maximum measured = 131.96 % | Maximum response = 100.0 % | Minimum measured = 0.216 % | P-gp concentration = 2.0 uM | R squared = 0.752 None";"";"";"4.917"
"CHEMBL5571675";"";"None";"447.47";"0";"3.27";"58";"COc1c(F)ccc(-c2cnc3nc2NCCCNS(=O)(=O)c2cccc(c2)N3)c1F";"EC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5553745";"Antiviral activity against DENV-2 New Guinea C infected in human Huh-7 cells assessed as reduction in virus induced cytopathic effect preincubated with cells for 1 hr followed by viral infection and measured after 45 to 48 hrs by luciferase assay";"F";"BAO_0000218";"organism-based format";"dengue virus type 2";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5550200";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME_Lower = 46.0 hrs | TIME_Upper = 49.0 hrs";"";"";"1.8"
"CHEMBL5574808";"";"None";"459.50";"0";"3.14";"75";"COc1cc(-c2cnc3nc2NCCCNS(=O)(=O)c2cc(ccc2OC)N3)ccc1F";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5553745";"Antiviral activity against DENV-2 New Guinea C infected in human Huh-7 cells assessed as reduction in virus induced cytopathic effect preincubated with cells for 1 hr followed by viral infection and measured after 45 to 48 hrs by luciferase assay";"F";"BAO_0000218";"organism-based format";"dengue virus type 2";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5550200";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME_Lower = 46.0 hrs | TIME_Upper = 49.0 hrs";"";"";"10.0"
"CHEMBL5595264";"";"None";"447.47";"0";"3.27";"56";"COc1cc(-c2cnc3nc2NCCCNS(=O)(=O)c2cccc(c2)N3)c(F)cc1F";"EC90";"'>'";"10.0";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5553745";"Antiviral activity against DENV-2 New Guinea C infected in human Huh-7 cells assessed as reduction in virus induced cytopathic effect preincubated with cells for 1 hr followed by viral infection and measured after 45 to 48 hrs by luciferase assay";"F";"BAO_0000218";"organism-based format";"dengue virus type 2";"None";"None";"Huh-7";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5550200";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME_Lower = 46.0 hrs | TIME_Upper = 49.0 hrs";"";"";"10.0"
"CHEMBL5605608";"";"None";"578.97";"2";"6.23";"ASAP-0016436";"COc1cc(N[C@@H](C(=O)N2CCc3ccc(OC(F)(F)F)cc32)c2ccc(Cl)cc2)cc(OCCCC(=O)O)c1";"EC90";"'<'";"0.023";"uM";"";"";"Falls Outside The Dose Series";"UO_0000064";"";"";"";"";"0";"CHEMBL5661945";"Functional immunofluorescence assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 Thailand/16681/84 in Vero E6/TMPRSS2 cells (cotreated with P-gp inhibitor, Elacridar). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of immunofluorescence staining. The assay has been performed by Icahn School of Medicine at Mount Sinai.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"VeroE6/TMPRSS2";"None";"P-gp inhibitor: Elacidar";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL5442302";"Baseline response = 0.0 % | Hill slope = 0.035 None | Maximum measured = 8.614 % | Maximum response = 100.0 % | Minimum measured = 2.814 % | P-gp concentration = 2.0 uM | R squared = 0.022 None";"";"";"0.023"
"CHEMBL4851222";"";"None";"544.65";"1";"3.53";"ASAP-0015919";"CCCC[C@H](NC(C)=O)C(=O)N[C@H](C(=O)NCc1ccc(C(N)=O)cc1)c1ccc(OCc2ccccc2)cc1";"EC90";"'>'";"50.0";"uM";"";"";"Falls Outside The Dose Series";"UO_0000064";"";"";"";"";"0";"CHEMBL5661945";"Functional immunofluorescence assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 Thailand/16681/84 in Vero E6/TMPRSS2 cells (cotreated with P-gp inhibitor, Elacridar). Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of immunofluorescence staining. The assay has been performed by Icahn School of Medicine at Mount Sinai.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"VeroE6/TMPRSS2";"None";"P-gp inhibitor: Elacidar";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL5442302";"Baseline response = 0.0 % | Hill slope = -0.583 None | Maximum measured = 72.29 % | Maximum response = 50.0 % | Minimum measured = 22.28 % | P-gp concentration = 2.0 uM | R squared = 0.087 None";"";"";"50.0"
"CHEMBL3628517";"";"None";"396.40";"0";"1.43";"10f";"C[C@]1(CO)O[C@@H](n2cc(-c3cc4ccccc4o3)c3c(N)ncnc32)[C@H](O)[C@@H]1O";"EC50";"'='";"10060.0";"nM";"5.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3630669";"Antiviral activity against DENV2 infected in African green monkey Vero cells";"F";"BAO_0000218";"organism-based format";"dengue virus type 2";"None";"None";"Vero";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL3627619";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"CHEMBL3307520";"";"";"";"10.06"
"CHEMBL6067487";"IVERMECTIN";"4.0";"None";"None";"None";"73";"";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5151808";"Antiviral activity against DENV-4 infected hamster BHK-21 cells assessed as reduction in viral replication incubated for 4 hrs";"F";"BAO_0000218";"organism-based format";"dengue virus type 4";"None";"None";"BHK-21";"None";"";"";"";"CHEMBL613728";"dengue virus type 4";"dengue virus type 4";"ORGANISM";"CHEMBL5150000";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 4.0 hr";"";"";"1.9"
"CHEMBL2023964";"";"None";"298.27";"0";"-0.85";"98";"C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cc(F)c2c(N)ncnc21";"EC50";"'='";"460.0";"nM";"6.34";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5151832";"Antiviral activity against DENV-2 RNA-dependent RNA polymerase infected in African green monkey Vero cells assessed as reduction in viral replication incubated for 2 days by qRT-PCR analysis";"F";"BAO_0000218";"organism-based format";"dengue virus type 2";"None";"None";"Vero";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5150000";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 48.0 hr";"";"";"0.46"
"CHEMBL5606153";"";"None";"423.90";"1";"5.11";"ASAP-0021119";"Cc1ccc(NC(=O)c2cc(Cl)cc(NC(=O)OCc3ccccc3)c2)cc1CN";"EC90";"'>'";"5.556";"uM";"";"";"Falls Outside The Dose Series";"UO_0000064";"";"";"";"";"0";"CHEMBL5661948";"Functional immunofluorescence assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 Thailand/16681/84 in Vero E6/TMPRSS2 cells. Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of immunofluorescence staining. The assay has been performed by Icahn School of Medicine at Mount Sinai.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"VeroE6/TMPRSS2";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL5442302";"Baseline response = 0.0 % | Hill slope = -0.25 None | Maximum measured = 56.74 % | Maximum response = 100.0 % | Minimum measured = 21.85 % | R squared = 0.324 None";"";"";"5.556"
"CHEMBL5605251";"";"None";"493.41";"1";"5.97";"ASAP-0015849";"CC(C)CNC(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Oc2ccccc2Cl)cc1";"EC50";"'='";"569.0";"nM";"6.25";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5661948";"Functional immunofluorescence assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 Thailand/16681/84 in Vero E6/TMPRSS2 cells. Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of immunofluorescence staining. The assay has been performed by Icahn School of Medicine at Mount Sinai.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"VeroE6/TMPRSS2";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL5442302";"Baseline response = 0.0 % | EC50 CI (lower) = 0.29 uM | EC50 CI (upper) = 1.114 uM | Hill slope = -0.624 None | Maximum measured = 99.17 % | Maximum response = 100.0 % | Minimum measured = 12.71 % | R squared = 0.743 None";"";"";"0.569"
"CHEMBL5605784";"";"None";"409.87";"0";"4.80";"ASAP-0021033";"NCc1cccc(C(=O)Nc2cc(Cl)cc(NC(=O)OCc3ccccc3)c2)c1";"EC50";"'>'";"5556.0";"nM";"";"";"Falls Outside The Dose Series";"UO_0000065";"";"";"";"";"0";"CHEMBL5661948";"Functional immunofluorescence assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 Thailand/16681/84 in Vero E6/TMPRSS2 cells. Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of immunofluorescence staining. The assay has been performed by Icahn School of Medicine at Mount Sinai.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"VeroE6/TMPRSS2";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL5442302";"Maximum measured = 181.37 % | Minimum measured = 88.43 %";"";"";"5.556"
"CHEMBL5185746";"";"None";"428.08";"None";"None";"ASAP-0013916";"O=C(Nc1ccc2c(c1)B(O)OC2)c1cccc(OCc2c(Cl)cccc2Cl)c1";"EC90";"'='";"0.735";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5661948";"Functional immunofluorescence assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 Thailand/16681/84 in Vero E6/TMPRSS2 cells. Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of immunofluorescence staining. The assay has been performed by Icahn School of Medicine at Mount Sinai.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"VeroE6/TMPRSS2";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL5442302";"Baseline response = 0.0 % | EC90 CI (lower) = 0.004 uM | EC90 CI (upper) = 0.26 uM | Hill slope = -1.413 None | Maximum measured = 154.21 % | Maximum response = 100.0 % | Minimum measured = 0.0 % | R squared = 0.599 None";"";"";"0.735"
"CHEMBL5606311";"";"None";"438.29";"1";"5.28";"ASAP-0015682";"O=C(O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Oc2ccccc2Cl)cc1";"EC90";"'>'";"5.556";"uM";"";"";"Falls Outside The Dose Series";"UO_0000064";"";"";"";"";"0";"CHEMBL5661948";"Functional immunofluorescence assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 Thailand/16681/84 in Vero E6/TMPRSS2 cells. Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of immunofluorescence staining. The assay has been performed by Icahn School of Medicine at Mount Sinai.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"VeroE6/TMPRSS2";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL5442302";"Baseline response = 0.0 % | Hill slope = -0.289 None | Maximum measured = 50.89 % | Maximum response = 100.0 % | Minimum measured = 16.57 % | R squared = 0.294 None";"";"";"5.556"
"CHEMBL5605537";"";"None";"370.91";"1";"5.34";"ASAP-0022528";"CCc1cc(C(=O)Nc2cccc(CN)c2)sc1-c1ccc(Cl)cc1";"EC90";"'='";"1.139";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5661948";"Functional immunofluorescence assay to measure dose dependent changes in antiviral-drug inhibitory efficacy against Dengue virus type 2 Thailand/16681/84 in Vero E6/TMPRSS2 cells. Cells are treated with antiviral candidates that are serially diluted, following infection, cells are fixed. EC50 is reported via analysis of immunofluorescence staining. The assay has been performed by Icahn School of Medicine at Mount Sinai.";"F";"BAO_0000218";"organism-based format";"Chlorocebus sabaeus";"None";"None";"VeroE6/TMPRSS2";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5661943";"71";"AI-driven Structure-enabled Antiviral Platform (ASAP)";"";"2024";"CHEMBL5442302";"Baseline response = 0.0 % | EC90 CI (lower) = 0.0 uM | EC90 CI (upper) = 0.013 uM | Hill slope = -0.657 None | Maximum measured = 73.17 % | Maximum response = 100.0 % | Minimum measured = 2.32 % | R squared = 0.658 None";"";"";"1.139"
"CHEMBL5191957";"";"None";"725.90";"2";"9.89";"15";"O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1cccs1";"IC50";"";"";"";"";"";"NA";"";"";"";"";"";"0";"CHEMBL5115939";"Antiviral activity against DENV-NGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay";"F";"BAO_0000218";"organism-based format";"Dengue virus";"None";"None";"BHK";"None";"";"";"";"CHEMBL613757";"Dengue virus";"Dengue virus";"ORGANISM";"CHEMBL5113415";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 168.0 hr";"";"";""
"CHEMBL5175098";"";"None";"720.86";"2";"9.22";"21";"O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1ccccn1";"IC50";"";"";"";"";"";"NA";"";"";"";"";"";"0";"CHEMBL5115939";"Antiviral activity against DENV-NGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay";"F";"BAO_0000218";"organism-based format";"Dengue virus";"None";"None";"BHK";"None";"";"";"";"CHEMBL613757";"Dengue virus";"Dengue virus";"ORGANISM";"CHEMBL5113415";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 168.0 hr";"";"";""
"CHEMBL5199401";"";"None";"776.95";"2";"10.44";"28";"O=C(c1ccc(C(F)(F)F)cc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccc(C(F)(F)F)cc2O)cc(Cl)c1Sc1nc2ccccc2s1";"IC50";"'='";"1040.0";"nM";"5.98";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5115939";"Antiviral activity against DENV-NGC-1 infected in human BHK cells incubated for 7 days by CellTiter 96 luminescent cell viability assay";"F";"BAO_0000218";"organism-based format";"Dengue virus";"None";"None";"BHK";"None";"";"";"";"CHEMBL613757";"Dengue virus";"Dengue virus";"ORGANISM";"CHEMBL5113415";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 168.0 hr";"";"";"1.04"
"CHEMBL225599";"";"None";"262.27";"0";"-0.72";"1, 9-deazaneplanocin";"Nc1ncnc2c([C@@H]3C=C(CO)[C@@H](O)[C@H]3O)c[nH]c12";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL917360";"Antiviral activity against dengue virus";"F";"BAO_0000218";"organism-based format";"Dengue virus";"None";"None";"None";"None";"";"";"";"CHEMBL613757";"Dengue virus";"Dengue virus";"ORGANISM";"CHEMBL1144551";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";""
"CHEMBL34704";"";"None";"380.50";"0";"3.12";"79; U0126";"N#CC(=C(/N)Sc1ccccc1N)/C(C#N)=C(\N)Sc1ccccc1N";"IC50";"'='";"14200.0";"nM";"4.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5131874";"Antiviral activity against DENV";"F";"BAO_0000218";"organism-based format";"Dengue virus";"None";"None";"None";"None";"";"";"";"CHEMBL613757";"Dengue virus";"Dengue virus";"ORGANISM";"CHEMBL5131375";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"";"";"14.2"
"CHEMBL4516506";"";"None";"421.55";"0";"4.92";"ST-148";"Nc1c(C(=O)Nc2nnc(-c3ccccc3)s2)sc2nc3c(cc12)CCCCC3";"EC90";"'='";"0.125";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5241808";"Antiviral activity against DENV2 infected in African green monkey Vero E6 cells assessed as inhibition of viral replication incubated for 48 hrs by plaque reduction assay";"F";"BAO_0000218";"organism-based format";"dengue virus type 2";"None";"None";"Vero";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5241077";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 48.0 hr";"";"";"0.125"
"CHEMBL5283489";"";"None";"651.49";"2";"8.59";"NITD-448";"O=C(O)c1cc(=O)c2ccc(S[C@@H](/C=C/C=C/CCOc3ccc(Cl)c(Cl)c3)[C@H](O)c3cccc(C(F)(F)F)c3)cc2o1";"IC50";"'='";"6800.0";"nM";"5.17";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5241812";"Antiviral activity against DENV2 TSV01 infected in Asian tiger mosquito C6/36 cells assessed as reduction in plaque forming unit incubated for 1 hrs by propidium iodide staining based fluorescence analysis";"F";"BAO_0000218";"organism-based format";"dengue virus type 2";"None";"None";"C6/36";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL5241077";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 1.0 hr";"";"";"6.8"
"CHEMBL4853799";"";"None";"659.65";"2";"6.45";"5a";"N/C(=N\O)c1cccc(-c2ccc3c(c2)c2cc(-c4cccc(/C(N)=N/O)c4)ccc2n3S(=O)(=O)c2ccccc2OC(F)(F)F)c1";"EC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4843381";"Antiviral activity against Dengue virus 2 measured at 48 hrs post-infection";"F";"BAO_0000218";"organism-based format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL613966";"dengue virus type 2";"dengue virus type 2";"ORGANISM";"CHEMBL4842342";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 48.0 hr";"";"";"1.9"
